name,url,bedrooms,bathrooms,floors,land_area,building_area,longitude,latitude,price
Rumah taman kopo indah 3,https://www.lamudi.co.id/rumah-taman-kopo-indah-3-169075835868.html,2.0,2.0,1.0,102.0,70.0,106.904854,-6.653733,32000000.0
SEWA RUMAH CANTIK CLUSTER FAVORIT SUMMARECON BANDUNG,https://www.lamudi.co.id/sewa-rumah-cantik-cluster-favorit-summarecon-bandu-169095421679.html,2.0,1.0,1.0,128.0,110.0,107.68976,-6.95667,50000000.0
DISEWAKAN RUMAH SIAP HUNI DI KOMPLEK PURI DAGO ANTAPANI,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-komplek-puri-dago-ant-168967212894.html,4.0,2.0,1.0,114.0,131.0,107.66194,-6.92306,60000000.0
Rumah lux disewakan d antapani,https://www.lamudi.co.id/rumah-lux-disewakan-d-antapani-169157454913.html,5.0,3.0,1.0,200.0,350.0,108.38886,-7.365351,160000000.0
disewakan rumah minimalis di tatar tahubawarna KBP bandung,https://www.lamudi.co.id/disewakan-rumah-minimalis-di-tatar-tahubawarna-kbp-169196463332.html,3.0,2.0,1.0,165.0,99.0,107.46821017481,-6.8734718703253,90000000.0
Disewakan Rumah Minimalis Furnish Siap Huni di Kota Baru,https://www.lamudi.co.id/disewakan-rumah-minimalis-furnish-siap-huni-di-kot-169228423377.html,2.0,2.0,1.0,144.0,100.0,107.467209,-6.844347,60000000.0
Disewakan Rumah Nyaman Mnimalis Siap Huni di Wangsaresmi Kbp,https://www.lamudi.co.id/disewakan-rumah-nyaman-mnimalis-siap-huni-di-wangs-169322332536.html,,1.0,1.0,126.0,80.0,107.467209,-6.844347,55000000.0
Disewa Rumah Murah Di Sayap Buah Batu,https://www.lamudi.co.id/disewa-rumah-murah-di-sayap-buah-batu-169392220430.html,3.0,1.0,0.0,,159.0,107.62444,-6.81167,54000000.0
Disewa Rumah Di Sayap Riau,https://www.lamudi.co.id/disewa-rumah-di-sayap-riau-169392220794.html,8.0,2.0,0.0,208.0,110.0,107.6190471,-6.906026,90000000.0
Rumah Disewa Di Jln Sayap Riau,https://www.lamudi.co.id/rumah-disewa-di-jln-sayap-riau-169392221871.html,5.0,3.0,0.0,220.0,250.0,107.6190471,-6.906026,165000000.0
Di Sewakan Rumah Baru sayap Pasteur Jalan Sukawarna,https://www.lamudi.co.id/di-sewakan-rumah-baru-sayap-pasteur-jalan-sukawarn-169458447044.html,6.0,6.0,1.0,0.0,235.0,107.607608,-6.890485,113000000.0
Disewakan Rumah di  Summarecon Cluster Btari Gedebage Bandung,https://www.lamudi.co.id/disewakan-rumah-di-summarecon-cluster-btari-gedeba-169694349338.html,4.0,4.0,,196.0,162.0,107.68976,-6.95667,57000000.0
Rumah Summarecon Type Denise Nyaman (MF),https://www.lamudi.co.id/rumah-summarecon-type-denise-nyaman-mf-169709381025.html,2.0,2.0,1.0,105.0,75.0,107.687404,-6.948904,40000000.0
"Rumah Disewakan di Bukit Ligar, Cigadung Dago. Furnished, Siap Huni",https://www.lamudi.co.id/rumah-disewakan-di-bukit-ligar-cigadung-dago-furni-169729965031.html,5.0,3.0,2.0,150.0,250.0,107.63186736449,-6.8809049933976,70000000.0
rumah dekat RS Hermina 2 dan cicaheum,https://www.lamudi.co.id/rumah-dekat-rs-hermina-2-dan-cicaheum-17011596213.html,4.0,4.0,1.0,110.0,110.0,107.66435669946,-6.9048185244009,52500000.0
Rumah Strategis Komplek Taman Lingkar Selatan Kopo Bandung,https://www.lamudi.co.id/rumah-strategis-komplek-taman-lingkar-selatan-kopo-169235277085.html,5.0,3.0,1.0,275.0,100.0,107.59211,-6.9376,100000000.0
SEWA   RUMAH MEGARAYA ( sayap pasteur ),https://www.lamudi.co.id/sewa-rumah-megaraya-sayap-pasteur-169873821723.html,3.0,2.0,1.0,265.0,70.0,1.0,1.0,52000000.0
Disewakan Rumah Siap Huni di Cluster Amanda Summarecon Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-cluster-amanda-summar-169156218916.html,2.0,1.0,2.0,112.0,,107.687404,-6.948904,39000000.0
"Disewakan Rumah siap huni, dicisaranten kulon, Arcamanik",https://www.lamudi.co.id/disewakan-rumah-siap-huni-dicisaranten-kulon-arcam-169198658758.html,3.0,2.0,1.0,130.0,120.0,107.693391,-6.929506,35000000.0
"minimalis setraregency murah siap huni, BU CPT",https://www.lamudi.co.id/minimalis-setraregency-murah-siap-huni-bu-cpt-169890714358.html,3.0,2.0,1.0,100.0,,107.58667,-6.89833,60000000.0
For rent rumah Redwood Taman Kopo Indah 5 Bandung,https://www.lamudi.co.id/for-rent-rumah-redwood-taman-kopo-indah-5-bandung-170028716878.html,2.0,,1.0,119.0,70.0,106.904854,-6.653733,35000000.0
Rumah tinggal minimalis di Taman Anggrek Bandung,https://www.lamudi.co.id/rumah-tinggal-minimalis-di-taman-anggrek-bandung-170053181742.html,3.0,2.0,1.0,154.0,200.0,107.603137,-6.930876,100000000.0
Disewakan Rumah di komplek kinagara regency 30 jt/th,https://www.lamudi.co.id/disewakan-rumah-di-komplek-kinagara-regency-30-jt-170071836328.html,2.0,1.0,1.0,105.0,50.0,107.64633,-6.96886,30000000.0
Disewakan Rumah Cantik Minimalis Siap Hni di Taman Kopo Indah 5,https://www.lamudi.co.id/disewakan-rumah-cantik-minimalis-siap-hni-di-taman-169208537051.html,2.0,1.0,1.0,119.0,,107.38028,-6.82167,40000000.0
DISEWAKAN Rumah  Setiabudi Regency Bandung Jawa Barat,https://www.lamudi.co.id/disewakan-rumah-setiabudi-regency-bandung-jawa-bar-169641426265.html,4.0,3.0,1.0,225.0,300.0,107.6212817,-6.9548746,75000000.0
Taman kopo indah 3,https://www.lamudi.co.id/taman-kopo-indah-3-169201839918.html,2.0,2.0,1.0,102.0,70.0,106.904854,-6.653733,32000000.0
Disewakan rumah siap huni Taman Kopo Indah 3 blok E2 Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-taman-kopo-indah-3-blok-17006207000.html,2.0,,1.0,114.0,70.0,107.54727,-6.9737,30000000.0
"Rumah 1,5 lantai komplek Griya Bandung Asri ciganitri dekat Telkom Uni",https://www.lamudi.co.id/rumah-1-5-lantai-komplek-griya-bandung-asri-cigani-169177485569.html,4.0,2.0,2.0,108.0,120.0,107.65412,-6.9735,37500000.0
Disewakan Rumah 2 lantai di Sukamulya Pasteur Bandung,https://www.lamudi.co.id/disewakan-rumah-2-lantai-di-sukamulya-pasteur-band-169626471545.html,4.0,5.0,2.0,448.0,395.0,107.607608,-6.890485,175000000.0
Disewakan Rumah 2 lantai di Batununggal,https://www.lamudi.co.id/disewakan-rumah-2-lantai-di-batununggal-169626464326.html,4.0,3.0,2.0,300.0,247.0,107.64083,-6.93472,125000000.0
Sewa Rumah Sayap Dago Dipatiukur ( Pasupati ) Kota Bandung,https://www.lamudi.co.id/sewa-rumah-sayap-dago-dipatiukur-pasupati-kota-ban-169200390196.html,6.0,4.0,1.0,400.0,400.0,107.61475,-6.89747,400000000.0
Rumah siap pakai Pusat Kota selangkah Ke UNLA Karapitan Bandung,https://www.lamudi.co.id/rumah-siap-pakai-pusat-kota-selangkah-ke-unla-kara-16957863604.html,3.0,2.0,1.0,205.0,185.0,107.626978,-6.929357,60000000.0
Disewakan Rumah Full Furnish Komplek Delima Cikutra,https://www.lamudi.co.id/disewakan-rumah-full-furnish-komplek-delima-cikutr-169293508457.html,5.0,3.0,1.0,117.0,127.0,107.63806,-6.89333,75000000.0
DIJUAL/DISEWAKAN RUMAH BARU SUMMARECON BANDUNG,https://www.lamudi.co.id/dijual-disewakan-rumah-baru-summarecon-bandung-169293419396.html,4.0,2.0,1.0,105.0,97.0,107.6212817,-6.9548746,55000000.0
2fientj Disewakan murah Rumah Nyaman Di Arcamanik Antapani Bandung,https://www.lamudi.co.id/2fientj-disewakan-murah-rumah-nyaman-di-arcamanik-170106074391.html,4.0,2.0,1.0,176.0,135.0,107.693391,-6.929506,43000000.0
Disewakan Rumah di Surapati dekat Gasibu Gedung Sate,https://www.lamudi.co.id/disewakan-rumah-di-surapati-dekat-gasibu-gedung-sa-170106502163.html,2.0,2.0,1.0,80.0,160.0,107.62474510219,-6.8991037201653,60000000.0
sewa rumah Gland Padalarang,https://www.lamudi.co.id/sewa-rumah-gland-padalarang-170141774367.html,2.0,1.0,1.0,72.0,36.0,107.467209,-6.844347,18000000.0
"disewakan rumah gunung batu, pasteur bandung jawabarat",https://www.lamudi.co.id/disewakan-rumah-gunung-batu-pasteur-bandung-jawaba-169330522213.html,4.0,4.0,1.0,275.0,180.0,107.607608,-6.890485,60000000.0
Disewa Ruko / Rumah Di Mekarwangi Bandung,https://www.lamudi.co.id/disewa-ruko-rumah-di-mekarwangi-bandung-168964986951.html,5.0,5.0,1.0,300.0,400.0,107.6212817,-6.9548746,150000000.0
jual rumah citra asri permai gunung batu bandung jawabarat,https://www.lamudi.co.id/jual-rumah-citra-asri-permai-gunung-batu-bandung-j-169371010563.html,4.0,4.0,1.0,275.0,180.0,107.607608,-6.890485,75000000.0
HARGA MANIS SEWA RUMAH CANTIK TENGAH KOTA SAYAP CICENDO BANDUNG,https://www.lamudi.co.id/harga-manis-sewa-rumah-cantik-tengah-kota-sayap-ci-169095723312.html,3.0,2.0,1.0,144.0,300.0,107.601804,-6.91017,100000000.0
Disewakan Rumah Siap Huni Taman Holis Indah Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-taman-holis-indah-bandun-169199027975.html,2.0,1.0,1.0,75.0,,107.58472,-6.94694,40000000.0
DISEWAKAN RUMAH   DI MEKAR WANGI   FURNISHED BANDUNG KOTA  . NEGO,https://www.lamudi.co.id/disewakan-rumah-di-mekar-wangi-furnished-bandung-k-169270592458.html,5.0,5.0,1.0,232.0,270.0,107.61056,-6.95722,85000000.0
RUMAH MAINROAD JL BUAH BATU BANDUNG,https://www.lamudi.co.id/rumah-mainroad-jl-buah-batu-bandung-168967187694.html,7.0,3.0,1.0,408.0,250.0,107.601804,-6.91017,300000000.0
Disewakan Rumah Cantik Furnish Minimalis di Kota Baru Perahyangan,https://www.lamudi.co.id/disewakan-rumah-cantik-furnish-minimalis-di-kota-b-169270338434.html,3.0,1.0,1.0,108.0,80.0,107.467209,-6.844347,45000000.0
Disewakan Rumah Cantik Furnish Siap Huni di Mekar Wangi,https://www.lamudi.co.id/disewakan-rumah-cantik-furnish-siap-huni-di-mekar-169270910660.html,3.0,3.0,2.0,170.0,225.0,107.61056,-6.95722,90000000.0
Disewakan Rumah Nyaman Furnish Modern di Taman Kopo Indah 5,https://www.lamudi.co.id/disewakan-rumah-nyaman-furnish-modern-di-taman-kop-169271172654.html,3.0,2.0,2.0,88.0,90.0,107.38028,-6.82167,50000000.0
"disewakan rumah nyaman dalam cluster di batununggal, bandung",https://www.lamudi.co.id/disewakan-rumah-nyaman-dalam-cluster-di-batunungga-169095458074.html,5.0,3.0,1.0,162.0,200.0,107.64083,-6.93472,85000000.0
Rumah 2 Lantai Bagus Siap Huni Pratista Taman Sakura Bandung,https://www.lamudi.co.id/rumah-2-lantai-bagus-siap-huni-pratista-taman-saku-16948425690.html,4.0,4.0,1.0,245.0,250.0,107.58021,-6.93191,85000000.0
"disewakan rumah nyaman terawat siap huni di singgasana pradana, bdg",https://www.lamudi.co.id/disewakan-rumah-nyaman-terawat-siap-huni-di-singga-169475431020.html,5.0,2.0,1.0,,300.0,107.61056,-6.95722,120000000.0
Sewa Rumah 2 lantai di Sayap Ciateul,https://www.lamudi.co.id/sewa-rumah-2-lantai-di-sayap-ciateul-169626478374.html,,2.0,2.0,110.0,150.0,107.609038,-6.934445,47000000.0
Disewakan Rumah 2 lantai di Batununggal,https://www.lamudi.co.id/disewakan-rumah-2-lantai-di-batununggal-16962647218.html,4.0,3.0,1.0,300.0,300.0,107.64083,-6.93472,175000000.0
Disewakan Rumah Baru di Jati Permai,https://www.lamudi.co.id/disewakan-rumah-baru-di-jati-permai-169626467799.html,3.0,3.0,2.0,115.0,175.0,107.6212817,-6.9548746,65000000.0
Disewakan Rukan 3 lantai Di Sayap Ciateul,https://www.lamudi.co.id/disewakan-rukan-3-lantai-di-sayap-ciateul-169626472643.html,2.0,2.0,,58.0,100.0,107.609038,-6.934445,50000000.0
Disewakan Rumah Nyaman di Pasir Salam Bandung,https://www.lamudi.co.id/disewakan-rumah-nyaman-di-pasir-salam-bandung-16947846717.html,3.0,2.0,1.0,150.0,65.0,108.38886,-7.365351,55000000.0
Disewakan Rumah Viral dan Keren Kota Baru Parahyangan Bandung,https://www.lamudi.co.id/disewakan-rumah-viral-dan-keren-kota-baru-parahyan-170009713522.html,5.0,5.0,1.0,,700.0,107.467209,-6.844347,200000000.0
Disewakan Rumah Ekslusif Modern di Kota Baru Parahyangan Bandung,https://www.lamudi.co.id/disewakan-rumah-ekslusif-modern-di-kota-baru-parah-169664826167.html,4.0,,1.0,374.0,210.0,107.47381,-6.84573,320000000.0
Sewa rumah singgasana pradana,https://www.lamudi.co.id/sewa-rumah-singgasana-pradana-169578969854.html,3.0,3.0,1.0,145.0,110.0,107.61056,-6.95722,60000000.0
Disewakan Rumah Cantik Nyaman Asri di Amanda Summarecon,https://www.lamudi.co.id/disewakan-rumah-cantik-nyaman-asri-di-amanda-summa-169322403234.html,2.0,1.0,2.0,112.0,97.0,107.687404,-6.948904,40000000.0
DISEWAKAN LUXURY APARTMENT HEGARMANAH RESIDENCE BANDUNG KOTA,https://www.lamudi.co.id/disewakan-luxury-apartment-hegarmanah-residence-ba-169840041810.html,4.0,3.0,1.0,126.0,126.0,107.6212817,-6.9548746,300000000.0
DISEWAKAN RUMAH  DI MEKAR WANGI BANDUNG KOTA ,https://www.lamudi.co.id/disewakan-rumah-di-mekar-wangi-bandung-kota-16984007147.html,2.0,,1.0,120.0,90.0,107.61056,-6.95722,42500000.0
DISEWAKAN RUMAH DI SINGGASANA PRADANA ,https://www.lamudi.co.id/disewakan-rumah-di-singgasana-pradana-169761686127.html,4.0,3.0,1.0,233.0,233.0,107.593915,-6.950059,100000000.0
"Disewakan Townhouse Eksklusif di Kawasan Sangkuriang Dago, Dekat ITB",https://www.lamudi.co.id/disewakan-townhouse-eksklusif-di-kawasan-sangkuria-169729962167.html,2.0,2.0,3.0,175.0,135.0,107.623445,-6.876258,150000000.0
Disewakan Rumah Mungil di Jalan  Buah Batu - Karapitan,https://www.lamudi.co.id/disewakan-rumah-mungil-di-jalan-buah-batu-karapita-169891640060.html,2.0,1.0,1.0,50.0,34.0,107.6212817,-6.9548746,25000000.0
Disewakan Rumah Keren Full Furnished di Sutami Bandung,https://www.lamudi.co.id/disewakan-rumah-keren-full-furnished-di-sutami-ban-169986662135.html,4.0,3.0,1.0,305.0,300.0,108.251589,-6.387806,97000000.0
rumah nyaman siap huni di kbp,https://www.lamudi.co.id/rumah-nyaman-siap-huni-di-kbp-169992116141.html,2.0,1.0,1.0,126.0,62.0,107.46142789287,-6.8728309143376,45000000.0
rumah dekat RS Hermina 2 dan cicaheum,https://www.lamudi.co.id/rumah-dekat-rs-hermina-2-dan-cicaheum-170115999531.html,,,1.0,110.0,110.0,107.66435669946,-6.9048185244009,52500000.0
Disewakan Rumah Viral Banget Kota Baru Parahyangan,https://www.lamudi.co.id/disewakan-rumah-viral-banget-kota-baru-parahyangan-170065784383.html,4.0,2.0,1.0,120.0,100.0,107.467209,-6.844347,90000000.0
Disewakan Rumah Cantik Minimalis Keren Banget Kota Baru Parahyangan,https://www.lamudi.co.id/disewakan-rumah-cantik-minimalis-keren-banget-kota-170065748463.html,3.0,2.0,1.0,120.0,126.0,107.61056,-6.95722,65000000.0
disewakan rumah di podomoro bandung jawabarat,https://www.lamudi.co.id/disewakan-rumah-di-podomoro-bandung-jawabarat-169197211334.html,2.0,1.0,1.0,66.0,56.0,107.63361,-6.98056,45000000.0
Main Road GATOT SUBROTO,https://www.lamudi.co.id/main-road-gatot-subroto-170088460718.html,6.0,2.0,1.0,210.0,300.0,107.636076,-6.927541,225000000.0
Rumah Minimalis Masih Baru Cluster Padmagriya Podomoro Park Bandung,https://www.lamudi.co.id/rumah-minimalis-masih-baru-cluster-padmagriya-podo-169353976275.html,2.0,1.0,1.0,69.0,40.0,107.63361,-6.98056,46000000.0
Rumah Sewa di Komplek Nan Nyaman Puri Dago Mas Antapani,https://www.lamudi.co.id/rumah-sewa-di-komplek-nan-nyaman-puri-dago-mas-ant-169759961881.html,3.0,2.0,1.0,133.0,100.0,107.66194,-6.92306,55000000.0
Disrwakan Rumah sarijadi kota bandung,https://www.lamudi.co.id/disrwakan-rumah-sarijadi-kota-bandung-168982928789.html,4.0,2.0,1.0,131.0,134.0,107.586768,-6.875405,45000000.0
Disewakan Rumah Ekslusif 2 Lantai di Kota Baru Parahyangan,https://www.lamudi.co.id/disewakan-rumah-ekslusif-2-lantai-di-kota-baru-par-16926853358.html,4.0,,1.0,374.0,210.0,107.47381,-6.84573,320000000.0
SEWA CAKEP RUMAH STRATEGIS PUSAT KOTA SAYAP  PASTEUR BANDUNG,https://www.lamudi.co.id/sewa-cakep-rumah-strategis-pusat-kota-sayap-pasteu-168548494861.html,4.0,3.0,1.0,418.0,550.0,107.607608,-6.890485,175000000.0
DISEWAKAN RUMAH BARU RENOV DI SAYAP JL CIATEUL KOTA BANDUNG,https://www.lamudi.co.id/disewakan-rumah-baru-renov-di-sayap-jl-ciateul-kot-168967200829.html,3.0,1.0,1.0,140.0,110.0,108.38886,-7.365351,75000000.0
RUMAH TINGGAL DI SAYAP GARDUJATI BANDUNG,https://www.lamudi.co.id/rumah-tinggal-di-sayap-gardujati-bandung-168967193823.html,6.0,3.0,,150.0,120.0,107.580433,-6.904741,58000000.0
Rumah Disewa Murah Di Terusan Jl Jakarta,https://www.lamudi.co.id/rumah-disewa-murah-di-terusan-jl-jakarta-169392221174.html,4.0,,0.0,128.0,125.0,107.66194,-6.92306,50000000.0
SEWA FURNISHED KEREN PUSAT KOTA RUMAH GUNUNG BATU PASTEUR BANDUNG,https://www.lamudi.co.id/sewa-furnished-keren-pusat-kota-rumah-gunung-batu-169414772986.html,4.0,3.0,1.0,110.0,160.0,107.607608,-6.890485,45000000.0
Disewakan Rumah Aman Nyaman Bagus di Cluster Baru Kota Baru,https://www.lamudi.co.id/disewakan-rumah-aman-nyaman-bagus-di-cluster-baru-169208861725.html,2.0,1.0,1.0,90.0,50.0,107.467209,-6.844347,36000000.0
SEWA TENGAH KOTA FURNISHED SIAP MASUK RUMAH LEUWISARI BANDUNG,https://www.lamudi.co.id/sewa-tengah-kota-furnished-siap-masuk-rumah-leuwis-169417255025.html,6.0,2.0,1.0,243.0,180.0,107.59389,-6.92028,100000000.0
Disewakan Rumah  Furnished Komplek di Ciganitri Terusan Buah Batu,https://www.lamudi.co.id/disewakan-rumah-furnished-komplek-di-ciganitri-ter-169390493557.html,4.0,3.0,1.0,210.0,150.0,107.6212817,-6.9548746,60000000.0
SEWA KEREN RUMAH TENGAH KOTA SAYAP CICENDO BANDUNG,https://www.lamudi.co.id/sewa-keren-rumah-tengah-kota-sayap-cicendo-bandung-168462059155.html,3.0,2.0,1.0,144.0,300.0,107.601804,-6.91017,100000000.0
Disewakan Rumah Klasik Minimalis Terawat Tengah Kota di Rajiman,https://www.lamudi.co.id/disewakan-rumah-klasik-minimalis-terawat-tengah-ko-169063183484.html,3.0,4.0,1.0,1324.0,,107.601804,-6.91017,400000000.0
sewa rumah siap huni dserah cipaku indah setiabudi,https://www.lamudi.co.id/sewa-rumah-siap-huni-dserah-cipaku-indah-setiabudi-169157421658.html,,4.0,1.0,324.0,200.0,107.5962237,-6.8623061,100000000.0
Disewakan Rumah Modern Siap Huni di Flora Summarecon,https://www.lamudi.co.id/disewakan-rumah-modern-siap-huni-di-flora-summarec-169270692521.html,4.0,2.0,2.0,,104.0,107.687404,-6.948904,75000000.0
"Disewakan Rumah Baru untuk tinggal  Alamanda Pondok Hijau, Gerlong",https://www.lamudi.co.id/disewakan-rumah-baru-untuk-tinggal-alamanda-pondok-169510202833.html,5.0,4.0,1.0,200.0,198.0,107.59078,-6.85612,140000000.0
Rumah Sewa Komplek Rancabali Gunung Batu Pasteur Bandung,https://www.lamudi.co.id/rumah-sewa-komplek-rancabali-gunung-batu-pasteur-b-169034496797.html,3.0,1.0,1.0,187.0,170.0,107.56311,-6.89121,70000000.0
sewa rumah taman rahayu,https://www.lamudi.co.id/sewa-rumah-taman-rahayu-170122724297.html,2.0,1.0,1.0,72.0,,107.38028,-6.82167,17500000.0
Disewakan rumah di Cherry field Buahbatu Bandung,https://www.lamudi.co.id/disewakan-rumah-di-cherry-field-buahbatu-bandung-170024528045.html,3.0,1.0,1.0,100.0,85.0,107.63361,-6.98056,36000000.0
Disewakan Rumah Nyaman Miniamlis Siap Huni di Banyak Sumba ,https://www.lamudi.co.id/disewakan-rumah-nyaman-miniamlis-siap-huni-di-bany-16911717899.html,3.0,1.0,1.0,108.0,85.0,107.467209,-6.844347,45000000.0
Disewakan Rumah Keren Strategis di Pasteur Bandung,https://www.lamudi.co.id/disewakan-rumah-keren-strategis-di-pasteur-bandung-170052386715.html,3.0,3.0,,124.0,300.0,107.607608,-6.890485,93000000.0
Disewakan Rumah Baru Modern Siap Huni di Podomoro Park,https://www.lamudi.co.id/disewakan-rumah-baru-modern-siap-huni-di-podomoro-169208127286.html,4.0,3.0,2.0,198.0,202.0,107.341733,-6.284746,120000000.0
Sewa Mainroad Gatot Subroto ( Gatsu ) Bandung Lebar muka 20 m  Kotak.,https://www.lamudi.co.id/sewa-mainroad-gatot-subroto-gatsu-bandung-lebar-mu-169200384360.html,4.0,1.0,1.0,,300.0,107.6320308489,-6.9249642323,400000000.0
disewakan rumah 1 lantai di grand sharon,https://www.lamudi.co.id/disewakan-rumah-1-lantai-di-grand-sharon-169190911735.html,3.0,1.0,1.0,120.0,60.0,107.678621,-6.9464810000001,35000000.0
DiSewakan Rumah di Sayap Cikawao,https://www.lamudi.co.id/disewakan-rumah-di-sayap-cikawao-169626481686.html,3.0,1.0,1.0,70.0,70.0,107.616745,-6.929588,40000000.0
Sewa Rumah Baru Nan Kinclong di Cluster Anapuri Podomoro Park,https://www.lamudi.co.id/sewa-rumah-baru-nan-kinclong-di-cluster-anapuri-po-169510491227.html,5.0,4.0,1.0,198.0,230.0,107.63361,-6.98056,95000000.0
SEWA BUAH BATU DEKAT GRIYA,https://www.lamudi.co.id/sewa-buah-batu-dekat-griya-169693704080.html,4.0,2.0,,180.0,168.0,107.62444,-6.81167,85000000.0
DISEWA RUMAH TAMAN RAHAYU 2 BANDUNG JAWA BARAT,https://www.lamudi.co.id/disewa-rumah-taman-rahayu-2-bandung-jawa-barat-169641427250.html,2.0,1.0,1.0,94.0,94.0,107.6212817,-6.9548746,23000000.0
Disewakan Rumah Menarik Bagus di Area Gateway Pasteur,https://www.lamudi.co.id/disewakan-rumah-menarik-bagus-di-area-gateway-past-169270941659.html,2.0,2.0,2.0,75.0,100.0,107.607608,-6.890485,75000000.0
Disewakan Rumah Siap Huni Pondok Hijau Bandung Utara,https://www.lamudi.co.id/disewakan-rumah-siap-huni-pondok-hijau-bandung-uta-168321463721.html,54.0,4.0,2.0,185.0,180.0,107.58247,-6.86157,105000000.0
Disewakan Rumah Baru Nyaman Modern di Podomoro Park Buah Batu,https://www.lamudi.co.id/disewakan-rumah-baru-nyaman-modern-di-podomoro-par-169158620046.html,3.0,3.0,2.0,112.0,127.0,107.341733,-6.284746,80000000.0
disewakan rumah 2 lantai grand sharon 35 juta,https://www.lamudi.co.id/disewakan-rumah-2-lantai-grand-sharon-35-juta-168738418515.html,3.0,2.0,1.0,,,107.6212817,-6.9548746,35000000.0
Sewa Rumah Nyaman di Sayap Ciateul,https://www.lamudi.co.id/sewa-rumah-nyaman-di-sayap-ciateul-169626474353.html,2.0,1.0,1.0,131.0,100.0,108.38886,-7.365351,50000000.0
rumah disewakan di batununggal ,https://www.lamudi.co.id/rumah-disewakan-di-batununggal-169220604511.html,4.0,3.0,1.0,135.0,180.0,107.62334,-6.95255,80000000.0
Disewakan Rumah Nyaman Minimalis Siap Huni di Taman Mekar Raharja 3,https://www.lamudi.co.id/disewakan-rumah-nyaman-minimalis-siap-huni-di-tama-169158734510.html,2.0,1.0,1.0,120.0,70.0,107.61056,-6.95722,45000000.0
Disewakan Rumah Strategis Modern Siap Huni di Amanda Summarecon,https://www.lamudi.co.id/disewakan-rumah-strategis-modern-siap-huni-di-aman-169175574491.html,2.0,1.0,2.0,112.0,110.0,107.687404,-6.948904,47500000.0
Disewakan Rumah Baru Furnish Modern di Tarubawana Kota Baru,https://www.lamudi.co.id/disewakan-rumah-baru-furnish-modern-di-tarubawana-169175747474.html,3.0,2.0,2.0,120.0,94.0,107.467209,-6.844347,90000000.0
RUMAH TAMAN KOPO INDAH 2 BANDUNG,https://www.lamudi.co.id/rumah-taman-kopo-indah-2-bandung-168967208088.html,3.0,2.0,1.0,160.0,180.0,107.6212817,-6.9548746,45000000.0
Rumah Bagus siap huni SHM di Sayap pajajaran,https://www.lamudi.co.id/rumah-bagus-siap-huni-shm-di-sayap-pajajaran-169458435252.html,5.0,3.0,1.0,357.0,350.0,107.60583,-6.90833,150000000.0
"RUMAH 1,5 LANTAI EX RESTO DEKAT RIAU SUPRATMAN DAN IBCC, BANDUNG",https://www.lamudi.co.id/rumah-1-5-lantai-ex-resto-dekat-riau-supratman-dan-169418937341.html,7.0,3.0,1.0,600.0,450.0,107.62917,-6.9175,275000000.0
